ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
222,simple,,Itel P51,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0 ,CPU: Mediatek MT6580 4 nhân,RAM: 1 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 5000 mAh, 2 SIM,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,2090000₫,Itel,,,https://cdn2.tgdd.vn/Products/Images/42/138842/itel-p51-vang-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e150
223,simple,,Itel S31,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân 32-bit,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2400 mAh",,,taxable,,1,,0,0,,,,,1,,,1990000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/107716/itel-s31-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e151
224,simple,,Itel S11 Plus,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 6.0 (Marshmallow),CPU: MT6580M 4 nhân 32-bit,RAM: 2 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2400 mAh",,,taxable,,1,,0,0,,,,,1,,,1790000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/106251/itel-s11-plus-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e152
225,simple,,Itel it1516 Plus,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 5.1,CPU: Spreadtrum SC7731,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 5000 mAh",,,taxable,,1,,0,0,,,,,1,,,1550000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/91776/itel-it1516-plus-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e153
226,simple,,Itel it1508 Plus,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 5.1,CPU: Spreadtrum SC7731,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2400 mAh",,,taxable,,1,,0,0,,,,,1,,,1290000₫,Itel,,,https://cdn.tgdd.vn/Products/Images/42/91775/itel-it1508-plus-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e154
227,simple,,Itel A13,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 6.0,CPU: Spreadtrum SC7731,RAM: 512 MB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2400 mAh",,,taxable,,1,,0,0,,,,,1,,,1090000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/132956/itel-a13-h1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e155
228,simple,,Itel it5630,1,0,visible,,"Màn hình: 2.8"",Camera: 2.0MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 4000mAh,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,580000₫,Itel,,,https://cdn4.tgdd.vn/Products/Images/42/145424/itel-it5630-vang-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e156
229,simple,,Itel it7100,1,0,visible,,"Màn hình: 3.2"",Camera: 1.3 MP & 1.3 MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1900mAh, Danh bạ: 3000,Chức năng: Đèn Flash,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,550000₫,Itel,,,https://cdn4.tgdd.vn/Products/Images/42/102779/itel-it7100-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e157
230,simple,,Itel it5232,1,0,visible,,"Màn hình: 2.4"",Camera: 0.3 MP & 0.3 MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1900mAh,Chức năng: Đèn Flash,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,390000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/111431/itel-it5232-do-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e158
231,simple,,Itel it5602,1,0,visible,,"Màn hình: 1.77"",Camera: 0.3MP,Hỗ trợ thẻ nhớ: 16GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 2500mAh,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,320000₫,Itel,,,https://cdn2.tgdd.vn/Products/Images/42/88952/itel-it5602-6-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e159
232,simple,,Itel it5070,1,0,visible,,"Màn hình: 2.4"",Camera: 1.3 MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1000mAh, Danh bạ: 1000,Chức năng: Đèn Pin,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,310000₫,Itel,,,https://cdn3.tgdd.vn/Products/Images/42/156183/itel-it5070-vang-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e160
233,simple,,Itel it5020,1,0,visible,,"Màn hình: 2.4"",Camera: 2MP,Hỗ trợ thẻ nhớ: 16GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1000mAh,Chức năng: Đèn pin,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,taxable,,1,,0,0,,,,,1,,,300000₫,Itel,,,https://cdn4.tgdd.vn/Products/Images/42/88954/itel-it5020-6-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e161
234,simple,,Itel it2180,1,0,visible,,"Màn hình: 1.77"",Camera: 1.3 MP, Selfie: 1.3 MP,Hỗ trợ thẻ nhớ: 32 GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1000 mAh,Chức năng: Đèn pin,(Không có Rung khi nhận cuộc gọi)",,,taxable,,1,,0,0,,,,,1,,,220000₫,Itel,,,https://cdn2.tgdd.vn/Products/Images/42/88652/itel-it2180-8-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e162
235,simple,,Itel it2123,1,0,visible,,"Màn hình: 1.77"", WVGA,Camera: Không có,Hỗ trợ thẻ nhớ: MicroSD, hỗ trợ tối đa 32 GB,Danh bạ: 500 số,SIM: 2 SIM thường,PIN: 1000 mAh",,,taxable,,1,,0,0,,,,,1,,,160000₫,Itel,,,https://cdn1.tgdd.vn/Products/Images/42/146651/itel-it2123-d-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e163
,,,Bphone 2017,,,,,"Màn hình: 5.5"", Full HD,HĐH: B-OS (Android 7.1),CPU: Snapdragon 625 8 nhân 64-bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,9790000₫,Bphone,,,https://cdn4.tgdd.vn/Products/Images/2102/142314/phieu-mua-hang-1-trieu-1-100x100.jpg,,,,,,,,,,
